date,Temp,ws,Solar Rad,Rainfall,Humidity,PM10,PM2.5
09-12-15,30.6,0,274.60,9,70,92.08,46.55
09-13-15,29.5,2,127.70,0,83,127.84,77.47
09-14-15,30.1,2,181.42,24,70,75.41,39.22
09-15-15,30,2.5,192.84,0,70,68.48,30.46
09-16-15,30.4,2.3,186.85,0,72,81.32,34.79
09-17-15,30.5,0,161.56,0,77,83.60,58.12
09-18-15,30.8,2,174.16,0,74,89.11,50.21
09-19-15,27.5,5,46.63,0,86,52.59,33.36
09-20-15,26.4,4,39.81,18,90,29.38,23.15
09-21-15,27.9,3.3,111.89,60,86,38.21,25.70
09-22-15,27.7,2,78.38,16,87,44.80,33.22
09-23-15,26.9,2,71.38,17,90,39.67,31.65
09-24-15,28.3,2,149.32,46,85,57.79,41.69
09-25-15,29,2,276.91,0,72,130.74,70.01
09-26-15,29,0,273.84,0,67,141.98,76.08
09-27-15,29.1,0,280.71,0,66,135.48,67.61
09-28-15,29.7,2,208.33,0,68,135.51,63.67
09-29-15,30.4,0,243.77,0,69,109.26,66.45
09-30-15,31.2,2,231.42,0,68,100.98,62.76
10-01-15,31,3,233.02,0,68,111.54,76.56
10-02-15,30.8,1.8,209.06,0,68,150.67,83.32
10-03-15,28.9,0,159.28,0,79,97.99,55.10
10-04-15,30.1,3,212.78,2,70,89.69,63.21
10-05-15,29.5,3,161.73,0,77,106.91,66.81
10-06-15,29.4,0,171.26,10,76,89.00,54.58
10-07-15,29,2,204.41,0,76,78.50,37.48
10-08-15,26.2,2,67.95,9,87,22.80,15.33
10-09-15,28.7,0,228.96,1,77,84.88,29.48
10-10-15,28.2,3,210.41,0,74,44.62,44.33
10-11-15,27.9,2,172.21,2,76,68.75,49.66
10-12-15,25.9,4,121.16,0,82,53.33,35.45
10-13-15,25.5,2,130.27,18,87,70.55,46.07
10-14-15,26.4,2.7,184.90,9,77,52.67,32.14
10-15-15,26.5,1.5,125.97,0,80,96.70,54.73
10-16-15,27.9,0,239.36,0,72,127.36,58.37
10-17-15,27.7,2,218.23,0,75,74.52,66.67
10-18-15,28.3,2,244.88,0,68,69.62,53.69
10-19-15,28.3,0,239.89,0,68,87.73,55.54
10-20-15,27.9,3,224.27,0,71,119.50,69.46
10-21-15,27.6,2,155.53,0,75,178.51,99.84
10-22-15,27.8,0,168.76,0,75,191.00,119.14
10-23-15,27.4,2,174.67,0,76,151.39,105.42
10-24-15,26.8,2,210.33,0,70,184.79,119.69
10-25-15,26.3,2,220.77,0,64,189.09,92.10
10-26-15,26.6,2,207.12,0,63,147.68,86.02
10-27-15,26,0,198.21,0,64,147.20,84.34
10-28-15,25.9,0,178.11,0,68,140.61,74.74
10-29-15,26.3,2,163.93,0,68,132.30,74.07
10-30-15,27.2,2,136.06,0,68,116.46,57.21
10-31-15,25.8,2,141.93,0,73,102.01,46.94
11-01-15,24.8,2,101.94,0,77,67.68,24.55
11-02-15,25.8,3,145.00,0,73,58.00,24.43
11-03-15,26.4,2,170.06,0,74,208.95,65.86
11-04-15,26.8,2,209.41,0,70,197.12,118.37
11-05-15,26.1,2,125.51,0,75,152.67,84.09
11-06-15,26.3,0,185.13,0,70,236.58,123.69
11-07-15,25.2,0,162.19,0,72,189.26,113.43
11-08-15,25.2,3,187.16,0,61,181.93,101.97
11-09-15,24.3,2,165.31,0,64,283.62,155.54
11-10-15,24.8,2,192.67,0,66,228.16,117.78
11-11-15,24.8,2,159.69,0,66,195.67,103.79
11-12-15,24.8,0,168.29,0,68,186.31,91.32
11-13-15,24.3,3,182.70,0,67,265.47,131.20
11-14-15,24.9,3,162.20,0,67,255.38,128.81
11-15-15,24.5,0,125.76,0,73,270.41,157.48
11-16-15,24.9,0,125.65,0,74,230.18,133.65
11-17-15,24.7,0,80.72,0,77,306.80,205.51
11-18-15,24.3,0,85.61,0,80,298.14,200.69
11-19-15,23.7,2,152.82,0,77,205.60,132.17
11-20-15,24.3,3,187.27,0,67,192.02,104.38
11-21-15,24.4,2,175.46,0,63,227.85,110.56
11-22-15,24.1,0,174.12,0,64,204.77,98.73
11-23-15,23.4,3,176.33,0,66,181.21,79.26
11-24-15,23.3,2,157.31,0,64,306.01,128.22
11-25-15,22.9,0,137.58,0,67,315.12,144.96
11-26-15,22.5,2,138.66,0,69,272.81,133.37
11-27-15,22.2,0,89.48,0,71,407.07,202.26
11-28-15,22.9,0,119.68,0,73,244.66,156.19
11-29-15,23.3,0,48.85,0,69,297.27,161.47
11-30-15,24,2,149.30,0,66,277.72,150.45
12-01-15,24.6,2,115.07,0,68,322.24,170.77
12-02-15,24.1,0,69.58,0,73,319.10,201.33
12-03-15,24.4,2,76.76,0,72,357.98,226.98
12-04-15,22.8,0,103.45,0,80,204.91,150.03
12-05-15,22.6,2.5,152.55,0,68,175.82,108.96
12-06-15,23,2,115.20,0,70,258.99,167.68
12-07-15,22.1,0,62.46,0,76,311.43,204.64
12-08-15,21.7,0,116.04,0,78,361.69,232.50
12-09-15,22,0,147.49,0,67,260.65,149.77
12-10-15,21.9,2,134.79,0,70,267.58,158.18
12-11-15,22.2,2,95.85,0,80,307.05,189.04
12-12-15,23.8,2,92.97,0,79,316.02,156.47
12-13-15,23.1,2.5,111.67,0,75,309.08,153.49
12-14-15,20.8,2,82.94,0,77,251.86,178.34
12-15-15,19.6,2.5,118.26,0,63,245.07,163.86
12-16-15,18.6,2,143.55,0,55,258.68,166.77
12-17-15,18.2,0,138.19,0,61,359.98,240.77
12-18-15,17.5,2,76.43,0,75,423.73,234.95
12-19-15,17.9,2,105.85,1,71,243.07,256.48
12-20-15,17.4,2,142.30,0,67,359.14,234.95
12-21-15,17.5,2,146.97,0,67,327.10,224.90
12-22-15,18.4,0,157.61,0,64,284.13,175.13
12-23-15,18.3,0,154.06,0,61,255.70,169.95
12-24-15,19.1,3,135.12,0,59,257.34,162.40
12-25-15,18.3,2.3,92.48,0,55,213.54,136.54
12-26-15,18.4,2.3,172.13,0,55,265.90,171.19
12-27-15,18.8,2,160.09,0,59,286.72,184.91
12-28-15,18.7,2,147.94,0,64,329.62,199.57
12-29-15,19.1,0,129.03,0,69,369.68,229.33
12-30-15,19.2,0,112.60,0,74,403.80,263.32
12-31-15,19.7,0,131.29,0,73,360.04,215.59
01-01-16,19.8,2,136.29,0,73,432.22,249.36
01-02-16,20.1,5,155.04,0,70,294.56,178.90
01-03-16,19.7,2,126.90,0,70,322.23,187.42
01-04-16,20.8,2,128.63,0,64,321.07,201.90
01-05-16,20.3,2,125.77,0,63,299.92,188.66
01-06-16,20.1,2,133.75,0,64,298.33,201.60
01-07-16,19.9,2,71.68,0,68,286.16,198.25
01-08-16,20.4,2,157.46,0,71,308.43,204.20
01-09-16,20.5,2,149.08,0,85,329.14,217.48
01-10-16,19.3,2,159.01,0,78,297.90,189.74
01-11-16,19.1,2,8.96,0,56,297.78,179.55
01-12-16,18.6,5,136.78,0,64,413.85,231.43
01-13-16,18.5,2,119.26,0,71,392.02,224.51
01-14-16,19,0,110.76,0,70,365.53,244.29
01-15-16,19.1,2,120.65,0,70,525.20,349.15
01-16-16,19.7,2,118.89,0,66,321.35,218.02
01-17-16,19.5,2,149.10,0,59,326.73,220.89
01-18-16,19.8,2,135.18,0,61,335.22,195.61
01-19-16,20,2,100.71,0,70,335.24,165.81
01-20-16,18.3,2.3,76.85,0,78,246.33,174.78
01-21-16,18.2,2.7,105.13,3,78,152.21,187.11
01-22-16,16.2,5.8,122.81,0,78,192.99,203.44
01-23-16,16.1,5,125.74,0,74,181.38,191.07
01-24-16,16.1,2,182.84,0,68,232.35,205.74
01-25-16,16.1,2,200.17,0,62,232.40,181.84
01-26-16,15.6,2,176.31,0,65,335.05,178.80
01-27-16,18.4,0,154.47,0,58,431.68,195.06
01-28-16,19.2,2,126.47,0,64,328.62,173.22
01-29-16,19.2,2,133.99,0,66,262.96,103.76
01-30-16,18.9,3,128.44,0,69,505.87,137.57
01-31-16,20.8,2,114.07,0,82,441.79,165.64
02-01-16,21.3,2,150.67,0,76,331.07,165.20
02-02-16,21.4,3,150.75,0,74,372.15,154.89
02-03-16,22.1,2.5,137.46,0,60,296.98,170.16
02-04-16,21.1,2.3,157.44,0,49,236.83,177.81
02-05-16,19.9,5,180.52,0,54,242.44,154.42
02-06-16,19.9,2,144.55,0,56,365.00,143.70
02-07-16,21.2,0,122.87,0,60,429.03,129.51
02-08-16,22.4,2,119.57,0,62,392.60,161.76
02-09-16,23.4,2,117.50,1,71,210.47,194.21
02-10-16,22,2,118.53,0,72,279.33,232.79
02-11-16,23.1,2,131.70,0,74,268.64,182.45
02-12-16,23.9,2,129.86,4,77,158.23,145.13
02-13-16,22.8,2,176.36,0,62,258.21,183.79
02-14-16,23.7,0,117.10,0,66,308.74,205.82
02-15-16,24.9,2,146.77,0,71,358.00,158.15
02-16-16,24.9,2,138.93,0,64,371.64,159.67
02-17-16,24.7,2,154.11,0,60,448.49,190.20
02-18-16,26.2,2.3,173.85,0,53,386.97,194.67
02-19-16,27.3,3,191.54,0,59,250.09,174.13
02-20-16,28,2.3,186.44,0,64,142.79,149.89
02-21-16,28,2,169.49,0,66,211.35,112.09
02-22-16,25.9,3,171.99,0,50,339.95,87.40
02-23-16,26.2,2.3,165.89,0,63,282.98,113.15
02-24-16,23.5,4.3,92.53,0,78,141.37,105.89
02-25-16,24.9,2,224.69,8,66,113.34,102.63
02-26-16,26.2,2,211.63,0,57,162.28,137.90
02-27-16,25.9,2,187.43,0,60,235.15,109.02
02-28-16,25.9,0,160.18,0,60,280.11,125.20
02-29-16,26.2,2,189.36,0,56,310.73,155.18
01-03-16,25.6,2,149.13,0,60,475.84,246.62
02-03-16,25.8,2,190.66,0,59,353.67,198.30
03-03-16,27.4,3,198.90,0,57,382.08,168.56
04-03-16,27.3,2,215.88,0,63,531.22,111.56
05-03-16,27.3,2,186.02,0,68,247.24,119.60
06-03-16,26.3,2,201.34,0,65,275.72,110.30
07-03-16,26.1,5,249.47,17,62,204.08,108.09
08-03-16,27.3,2,194.45,0,53,236.12,124.71
09-03-16,28.8,2,242.13,0,58,192.26,101.59
10-03-16,29,2,216.84,0,60,203.93,110.45
11-03-16,28.9,2.8,208.86,0,60,239.12,118.96
12-03-16,29,2.5,208.96,0,55,251.25,125.61
13-03-16,26.9,4,189.60,0,55,256.09,98.51
14-03-16,26.2,2,197.01,0,50,262.81,146.12
15-03-16,27.8,0,247.46,0,50,224.70,130.94
16-03-16,27.4,3,214.21,0,55,287.22,144.21
17-03-16,26.7,2,264.71,2,41,201.91,100.10
18-03-16,27.8,2,254.52,0,48,167.69,103.25
19-03-16,26.2,2,73.22,19,71,108.07,57.37
20-03-16,27.2,2.5,126.96,0,76,163.98,78.44
21-03-16,28.8,4,202.32,0,66,208.34,59.49
22-03-16,29.4,2.8,272.65,0,55,218.92,75.93
23-03-16,28.5,3,106.41,0,40,197.18,96.08
24-03-16,27.7,3,258.44,0,49,178.10,129.12
25-03-16,28.4,5,249.95,0,50,140.80,143.10
26-03-16,29.7,3,219.67,0,52,129.65,169.10
27-03-16,28.9,2,222.08,0,67,108.21,69.87
28-03-16,24.5,2,86.81,0,80,91.76,48.24
29-03-16,25.9,3,185.73,1,71,87.96,70.29
30-03-16,27,2,255.35,13,71,98.00,65.63
31-03-16,23.5,2,99.93,3,80,83.77,69.17
01-04-16,22.3,2,146.33,28,78,74.41,51.09
02-04-16,25,0,99.43,0,84,80.66,58.45
03-04-16,27.4,2,137.93,2,84,76.70,53.97
04-04-16,28.9,5,161.31,9,82,79.67,45.54
05-04-16,28.6,3,88.20,16,83,84.04,50.19
06-04-16,30.2,3.8,242.94,0,78,91.01,57.05
07-04-16,30.2,2.8,274.28,0,76,146.88,53.04
08-04-16,30.6,3,267.35,0,74,99.37,48.12
09-04-16,30.4,2,232.70,0,75,87.42,41.21
10-04-16,30.9,3,271.62,0,71,93.81,36.46
11-04-16,31,2.5,284.65,0,76,98.81,44.19
12-04-16,31.5,2.5,261.31,0,70,126.24,53.80
13-04-16,31.3,2.8,284.49,0,66,139.81,51.09
14-04-16,31.1,2.2,361.61,0,68,109.03,41.07
15-04-16,30.9,2.5,228.75,0,72,94.02,39.20
16-04-16,30.9,2.3,206.49,0,71,102.90,34.41
17-04-16,30.9,3.3,231.30,0,75,78.06,29.39
18-04-16,30.4,3,160.74,0,71,142.49,83.52
19-04-16,31.3,3.4,269.15,0,69,88.23,31.67
20-04-16,30.8,4.7,251.79,0,68,104.23,40.46
21-04-16,30.9,4.4,243.79,0,70,115.24,37.20
22-04-16,31.4,3.8,247.32,0,69,108.91,35.87
23-04-16,31.7,4,247.04,0,68,111.24,39.06
24-04-16,32.5,2.3,331.26,0,64,120.26,45.88
25-04-16,31.9,2.8,256.02,0,68,108.34,45.93
26-04-16,31.8,2.7,256.12,0,66,98.71,34.06
27-04-16,31.4,2.5,288.30,0,71,82.51,32.26
28-04-16,31.6,2.6,256.21,0,69,94.44,38.15
29-04-16,32.1,2.3,272.81,0,69,87.08,43.84
30-04-16,32.1,2.4,290.80,0,67,100.49,29.09
01-05-16,29.5,3,284.39,0,68,103.12,40.18
02-05-16,26.4,4.3,208.12,10,69,84.85,43.69
03-05-16,28.7,2.3,65.78,0,71,140.39,62.22
04-05-16,28.5,4.7,223.30,0,64,93.23,42.92
05-05-16,28.7,2,206.49,0,67,138.73,73.49
06-05-16,28.3,3,216.46,0,66,114.16,52.44
07-05-16,26.3,5,149.13,0,78,98.03,61.79
08-05-16,28.8,3,168.72,11,66,96.61,52.74
09-05-16,29.2,0,261.44,0,72,107.03,57.94
10-05-16,30.7,2,192.11,2,65,157.33,87.14
11-05-16,31.2,2,264.00,0,63,160.87,78.40
12-05-16,28.4,4,234.45,0,72,149.26,75.78
13-05-16,25.2,2.3,152.39,17,83,67.94,43.31
14-05-16,28.8,3.5,273.95,29,78,74.10,46.59
15-05-16,30.5,2.5,234.91,2,74,68.73,27.11
16-05-16,31.3,3.7,262.76,0,71,59.44,20.43
17-05-16,31.2,4.3,243.48,0,71,69.59,23.76
18-05-16,28.7,2,284.62,0,77,61.19,30.29
19-05-16,27.3,5.5,7.32,22,80,42.73,14.89
20-05-16,25.8,2,120.38,1,89,34.04,18.35
21-05-16,24.7,8,250.15,21,90,90.15,44.35
22-05-16,29,0,254.67,52,78,98.78,45.45
23-05-16,30.6,2.5,217.70,0,73,78.05,38.23
24-05-16,27.8,0,19.27,0,83,77.02,34.47
25-05-16,27,2.5,274.45,5,81,85.63,43.64
26-05-16,28.6,3.5,393.40,19,75,93.86,50.66
27-05-16,28.7,2,184.60,3,75,103.49,57.41
28-05-16,26.6,2,183.74,4,85,86.13,50.92
29-05-16,28.5,0,9.51,14,78,165.13,98.64
30-05-16,30.1,3,275.56,0,68,124.68,62.46
31-05-16,28.6,2,254.66,0,79,105.93,50.38
01-06-16,29.5,2,173.42,3,75,115.19,58.73
02-06-16,31.3,2,264.62,0,65,144.65,59.00
03-06-16,31.5,3,227.23,0,68,88.24,36.50
04-06-16,31.5,3,221.20,0,69,94.92,43.21
05-06-16,30.1,2,176.47,0,73,82.40,37.31
06-06-16,29.3,2.5,108.99,0,81,71.17,37.93
07-06-16,27.3,2,166.08,46,87,51.78,27.60
08-06-16,29.7,2.5,224.98,20,76,64.57,31.64
09-06-16,28.5,2,174.93,0,82,44.39,24.38
10-06-16,30.9,2.5,177.23,27,71,82.88,38.18
11-06-16,27.2,0,92.30,0,84,93.34,49.72
12-06-16,26.5,2,106.23,75,86,57.92,32.80
13-06-16,27.7,2,176.83,12,81,60.14,32.47
14-06-16,28.6,2,149.08,0,84,82.88,44.36
15-06-16,29.6,0,133.40,3,81,82.56,42.89
16-06-16,30.5,3,227.51,12,74,87.15,38.16
17-06-16,29.9,2,210.82,0,76,64.32,26.34
18-06-16,29.3,3.3,222.08,4,77,60.47,27.74
19-06-16,30.2,3.5,275.39,2,75,92.83,19.35
20-06-16,30.7,2,301.00,0,71,56.75,17.51
21-06-16,30.1,2,214.53,0,76,57.38,16.86
22-06-16,29.9,2,189.08,2,77,53.17,19.50
23-06-16,30,2,140.88,1,79,50.18,19.70
24-06-16,30.9,3,220.45,0,72,50.23,20.38
25-06-16,31.5,2,268.99,0,69,62.92,26.60
26-06-16,31,2,211.52,3,74,62.39,32.25
27-06-16,31.2,2,238.64,2,69,48.25,21.91
28-06-16,31.4,2.5,176.10,0,69,55.10,23.62
29-06-16,31.3,2,203.47,0,72,64.75,28.31
30-06-16,30.9,2,195.73,0,74,47.19,17.07
01-07-16,30,2.5,163.49,2,78,50.64,23.68
02-07-16,29,2.3,160.74,5,85,41.94,17.41
03-07-16,28.1,3,123.70,36,90,28.53,13.08
04-07-16,28,2,156.14,58,88,25.43,10.65
05-07-16,27,2,8.93,14,92,17.31,4.94
06-07-16,27.3,0,66.55,51,91,27.53,14.69
07-07-16,30.2,2.5,227.67,30,79,30.86,14.61
08-07-16,30.5,3,241.81,0,74,21.30,7.71
09-07-16,29.8,2.8,220.90,0,78,23.04,12.36
10-07-16,29.4,2.6,175.08,0,78,28.33,14.04
11-07-16,30,2.2,219.21,1,75,32.15,15.49
12-07-16,29.9,3.3,218.43,10,77,24.29,10.66
13-07-16,29.6,2,188.78,0,84,26.63,17.21
14-07-16,30.3,2,277.31,21,77,39.63,18.74
15-07-16,29,2,157.03,0,83,37.16,24.10
16-07-16,27,2.5,62.85,22,91,25.00,14.29
17-07-16,28.4,2.8,207.40,9,84,34.05,18.35
18-07-16,28,2,100.85,13,89,39.63,26.90
19-07-16,28.1,2,96.87,8,88,44.03,32.09
20-07-16,29.2,2.3,149.54,1,85,46.47,27.43
21-07-16,28.9,2,119.34,1,83,35.98,13.50
22-07-16,27.5,2,139.03,3,87,24.28,338.00
23-07-16,27.8,2.5,149.21,35,86,20.71,17.39
24-07-16,28.7,2.3,247.87,11,81,26.33,66.83
25-07-16,27.9,2.5,178.15,3,82,26.21,20.96
26-07-16,27.8,3,179.20,16,80,36.11,24.00
27-07-16,29.6,2.5,229.17,1,76,70.55,23.14
28-07-16,29.7,2,210.20,0,78,89.54,75.34
29-07-16,29,0,96.10,0,85,157.70,44.01
30-07-16,28.9,2,133.05,0,83,108.50,37.95
31-07-16,29.7,0,273.75,54,76,52.32,30.39
01-08-16,29.5,2.7,223.18,1,79,51.39,21.03
02-08-16,29.7,3,233.97,10,76,45.81,10.68
03-08-16,30.7,2.3,211.05,4,70,45.48,11.32
04-08-16,31.1,3,247.43,0,68,50.24,12.85
05-08-16,29.8,3.3,170.61,0,74,56.06,13.26
06-08-16,29,2.5,183.13,1,77,53.53,20.43
07-08-16,29.2,2.7,153.72,0,79,54.45,18.23
08-08-16,29.5,2,202.91,0,77,51.93,14.55
09-08-16,27.9,2.4,147.44,1,81,58.16,19.95
10-08-16,26.9,4,76.41,5,90,26.91,15.01
11-08-16,28.6,2,192.74,21,84,59.47,24.98
12-08-16,30.3,2,230.19,3,77,64.85,27.85
13-08-16,29.6,0,185.63,0,82,74.66,35.25
14-08-16,29.8,0,147.20,11,83,78.77,38.59
15-08-16,30.6,2,207.72,2,76,76.69,40.25
16-08-16,29.5,2.3,247.51,1,79,38.17,20.82
17-08-16,29.2,3.5,139.86,26,75,37.94,16.37
18-08-16,29.8,2,159.12,0,77,69.47,29.37
19-08-16,30.7,2.5,315.28,12,73,89.40,38.24
20-08-16,30.6,2.5,168.11,0,78,98.45,42.34
21-08-16,26.8,4.3,46.50,2,87,82.31,49.11
22-08-16,28.6,2.5,250.90,17,73,71.20,32.30
23-08-16,29.4,0,211.58,0,76,106.77,44.06
24-08-16,31.1,2,202.77,0,74,185.51,72.38
25-08-16,31,0,193.56,0,76,133.73,66.09
26-08-16,29.7,1,142.82,33,81,65.92,37.94
27-08-16,30.8,2,205.84,0,75,92.18,44.49
28-08-16,28.3,2,146.69,11,86,75.86,34.51
29-08-16,30.1,0,184.74,10,77,72.01,31.88
30-08-16,31.2,2,261.99,0,73,55.90,20.95
31-08-16,30,2,189.78,0,77,53.94,19.37
01-09-16,29.1,2,165.29,0,83,51.08,17.90
02-09-16,29.7,2,151.88,2,83,58.37,28.67
03-09-16,29.1,0,153.88,1,83,76.24,34.57
04-09-16,29.3,2,155.42,5,81,58.66,30.28
05-09-16,28.3,3,156.88,11,85,53.20,27.58
06-09-16,28.8,2.3,128.75,4,84,56.40,29.93
07-09-16,29.2,2,163.47,5,80,75.86,36.54
08-09-16,29.8,3,264.38,0,77,89.96,38.14
09-09-16,30.4,2.3,283.23,0,72,66.00,28.17
10-09-16,30.2,2,259.21,0,75,88.21,28.00
11-09-16,28.9,2,146.15,0,81,65.51,34.87
12-09-16,28.4,0,112.30,3,87,57.90,29.82
13-09-16,26.7,0,49.65,26,94,36.13,31.51
14-09-16,28.6,2.3,190.09,12,83,41.09,32.10
15-09-16,30,2,224.40,0,77,46.63,24.74
16-09-16,30.2,0,209.49,0,76,35.84,17.47
17-09-16,29.6,2,156.85,0,79,42.19,21.90
18-09-16,29.6,2,175.83,12,80,43.07,25.00
19-09-16,27.9,0,75.49,0,89,47.11,30.54
20-09-16,27.7,2,100.88,2,88,52.65,45.55
21-09-16,28.3,0,125.37,0,90,65.01,32.00
22-09-16,28.1,2,144.26,4,85,69.36,75.97
23-09-16,29.4,2,256.08,0,76,62.65,34.37
24-09-16,27.8,2,134.65,0,88,39.16,18.74
25-09-16,29.7,2,224.92,27,77,48.32,21.27
26-09-16,27.7,2,171.85,1,88,80.44,53.11
27-09-16,30.1,0,190.66,20,79,122.92,71.75
28-09-16,28.3,0,84.59,0,88,102.54,60.49
29-09-16,29.7,2,150.69,1,80,71.98,42.83
30-09-16,30.2,2,230.74,2,76,93.93,57.32
01-10-16,29.2,2,127.89,0,81,148.20,64.08
02-10-16,29.2,2,104.93,0,83,105.75,31.00
03-10-16,30.1,2,157.51,0,78,129.23,43.82
04-10-16,31.1,2,218.07,0,73,162.29,51.31
05-10-16,28.9,0,135.49,0,78,75.30,44.52
06-10-16,27.6,2,75.48,0,90,101.98,60.22
07-10-16,28.3,2,162.79,5,85,108.49,57.35
08-10-16,28.9,2,92.72,0,82,76.61,41.17
09-10-16,28.8,2,165.66,0,81,56.95,23.95
10-10-16,28.9,2,125.56,0,78,54.72,22.00
11-10-16,26.7,2.3,100.55,0,83,43.77,18.97
12-10-16,27.2,2,151.02,1,84,52.44,25.33
13-10-16,27.8,2,233.25,3,81,87.82,50.08
14-10-16,28.6,2.3,252.66,3,69,106.98,56.11
15-10-16,29.1,2,233.75,0,65,87.47,46.19
16-10-16,29.7,4,266.47,0,61,78.41,44.43
17-10-16,30.2,2,255.34,0,69,79.65,54.33
18-10-16,29.5,0,186.36,0,73,192.06,62.87
19-10-16,30.4,2,235.05,0,69,109.00,52.74
20-10-16,29.9,2,270.78,0,61,96.18,52.14
21-10-16,29.4,2,261.82,0,61,91.73,72.39
22-10-16,28.5,2,224.60,0,63,121.48,76.56
23-10-16,28.4,5,239.55,0,57,99.27,31.00
24-10-16,28.1,2,225.44,0,64,105.47,36.88
25-10-16,28.8,2,301.40,0,66,209.95,39.00
26-10-16,28.9,2,26.02,0,65,187.95,91.02
27-10-16,25.8,2,94.05,0,87,74.12,44.54
28-10-16,26.6,2,111.84,46,86,62.98,42.71
29-10-16,26.9,2,193.79,7,82,61.70,37.83
30-10-16,27.5,0,173.67,10,81,91.84,48.39
31-10-16,28.2,2,146.45,1,82,138.76,75.24
01-11-16,29.1,2,191.51,0,74,159.42,100.52
02-11-16,29.5,2,205.57,0,70,112.46,79.59
03-11-16,29.1,0,178.40,0,70,106.46,46.43
04-11-16,25.1,0,59.73,1,88,95.79,53.53
05-11-16,22.5,2.5,37.85,3,93,36.91,28.19
06-11-16,22.8,3,71.68,21,87,26.12,15.04
07-11-16,23.7,2,105.73,0,83,81.99,39.86
08-11-16,24.5,0,203.86,0,79,158.52,71.15
09-11-16,24.8,0,203.92,0,75,127.45,72.28
10-11-16,24.5,2,169.25,0,73,240.29,114.87
11-11-16,24.1,0,139.98,0,73,298.26,165.99
12-11-16,24.2,2,160.07,0,74,232.99,143.42
13-11-16,24.9,0,203.58,0,74,332.26,191.36
14-11-16,24.6,2,191.31,0,63,191.59,110.19
15-11-16,24.6,3,183.20,0,61,138.95,84.27
16-11-16,24.9,2,196.07,0,63,197.43,122.78
17-11-16,24.1,2,207.95,0,59,207.50,130.86
18-11-16,23.3,2,199.95,0,68,205.18,105.20
19-11-16,23,2,193.30,0,69,225.46,123.02
20-11-16,23,0,153.59,0,73,236.43,140.34
21-11-16,23,0,168.79,0,69,211.82,115.39
22-11-16,22.6,2,178.72,0,70,261.06,158.70
23-11-16,22.8,2,154.58,0,73,282.83,146.74
24-11-16,23,2,158.46,0,72,186.02,109.93
25-11-16,22.8,2,160.44,0,71,272.93,158.88
26-11-16,22.6,2,131.84,0,74,231.48,134.24
27-11-16,22.4,0,129.83,0,72,617.85,170.13
28-11-16,23.1,0,124.40,0,72,168.32,145.47
29-11-16,23.1,2,116.82,0,74,266.18,160.33
30-11-16,22.9,2,153.91,0,74,106.74,69.60
01-12-16,23.3,2,142.28,0,76,191.42,140.95
02-12-16,23.5,2,158.31,0,75,194.64,105.57
03-12-16,23.8,2,159.24,0,67,273.35,149.74
04-12-16,24.1,2,160.25,0,66,162.76,85.89
05-12-16,22.8,2,147.66,0,76,208.89,133.40
06-12-16,22.8,2,150.92,0,71,178.26,117.50
07-12-16,22.1,2,167.01,0,70,253.19,163.11
08-12-16,22,2,169.48,0,65,264.67,137.77
09-12-16,21.8,2,156.91,0,71,204.63,135.39
10-12-16,21.3,2,166.88,0,70,214.33,137.97
11-12-16,21.7,2,160.49,0,65,202.33,135.59
12-12-16,21.5,2,178.38,0,62,210.88,154.20
13-12-16,20.3,2,152.16,0,69,317.88,190.68
14-12-16,19.8,2,138.04,0,74,278.31,164.11
15-12-16,20.3,2,136.61,0,73,275.55,170.34
16-12-16,20.1,0,122.25,0,73,341.40,213.81
17-12-16,21,2,123.35,0,72,316.96,190.63
18-12-16,21.5,2,106.76,0,71,207.66,190.83
19-12-16,21.3,2,85.50,0,75,304.04,194.62
20-12-16,21.3,2,123.88,0,66,357.78,199.14
21-12-16,20.9,2,120.53,0,63,254.75,181.79
22-12-16,21.4,0,103.75,0,75,342.16,240.92
23-12-16,21.8,2,118.42,0,76,410.96,227.97
24-12-16,21.8,0,98.19,0,76,447.03,269.10
25-12-16,22.3,0,101.30,0,78,351.80,227.69
26-12-16,22.6,2,99.36,0,78,434.15,252.60
27-12-16,21.5,2,129.08,0,72,222.12,155.48
28-12-16,20.1,2,109.03,0,81,201.56,145.76
29-12-16,20.7,2,110.66,0,80,200.28,148.19
30-12-16,20,0,128.52,0,75,293.31,177.28
31-12-16,19.7,0,105.10,0,80,386.77,218.95
01-01-17,20.6,0,109.52,0,78,428.16,277.48
02-01-17,21,2,113.70,0,72,348.52,222.59
03-01-17,21.6,2,120.59,0,67,334.79,202.76
04-01-17,20.7,2.5,141.03,0,66,189.67,124.03
05-01-17,18.7,2.3,104.23,0,83,253.36,189.05
06-01-17,18,2,134.98,0,81,244.40,184.89
07-01-17,18.9,2,140.87,0,73,211.68,141.05
08-01-17,19.7,2,146.48,0,66,263.75,167.31
09-01-17,20.2,2,144.32,0,63,295.26,183.79
10-01-17,19.8,3,119.13,0,59,353.86,195.21
11-01-17,19.4,2,124.91,0,67,238.88,163.28
12-01-17,19.3,2.7,146.45,0,47,222.14,129.98
13-01-17,17.4,2.5,150.80,0,41,191.64,113.63
14-01-17,17.2,2,156.15,0,43,208.41,125.68
15-01-17,18.6,2,145.60,0,56,285.81,182.06
16-01-17,18.2,2,138.13,0,58,256.99,176.96
17-01-17,18.1,1.5,135.17,0,65,499.77,282.61
